Nodo,Individuo,Ruta,Segmento,Tiempo viaje,Costo viaje,Tiempo atencion,Costo atencion,Tasa fallo,Demanda
418,0,1,0,13.758,1695.77
419,0,1,0,13.7425,1609.96
423,0,1,0,13.7363,1573.67
609,0,1,0,13.7304,1517.35
628,0,1,0,13.7206,1443.34
561,0,1,0,13.7167,1418.58
557,0,1,0,13.7093,1371.34
554,0,1,0,13.7071,1360.2
565,0,1,0,13.697,1306.55
573,0,1,0,13.6917,1279.96
574,0,1,0,13.6844,1230.49
580,0,1,0,13.6616,1113.57
596,0,1,0,13.6555,1053.72
595,0,1,0,13.6505,1025.37
605,0,1,0,13.6493,1017.31
529,0,1,0,13.6327,918.413
726,0,1,0,13.6166,816.876
714,0,1,0,13.6164,814.998
715,0,1,0,13.6129,791.373
225,0,1,0,13.5951,630.742
215,0,1,0,13.5679,427.668
205,0,1,0,13.5369,255.297
196,0,1,0,13.5218,168.03
195,0,1,0,13.5192,148.465
64,0,1,0,13.49,0
636,0,1,1,14.251,4318.48,0.0391667,170.833,0.15,2
633,0,1,1,14.2452,4288.68
563,0,1,1,14.2399,4263.68
564,0,1,1,14.2341,4232.84
557,0,1,1,14.2282,4199.76
561,0,1,1,14.2215,4153.23
628,0,1,1,14.2172,4127.85
609,0,1,1,14.205,4052.05
423,0,1,1,14.1991,3995.73
419,0,1,1,14.1938,3960.89
420,0,1,1,14.1887,3925.94
421,0,1,1,14.1847,3899.17
417,0,1,1,14.1802,3874.68
1989,0,1,1,14.1636,3788.27
2011,0,1,1,14.1459,3695.08
2156,0,1,1,14.1406,3667.75
2013,0,1,1,14.1399,3664.6
886,0,1,1,14.128,3606.42
888,0,1,1,14.1082,3500.31
903,0,1,1,14.0944,3430.43
904,0,1,1,14.091,3412.05
925,0,1,1,14.0676,3284.15
2019,0,1,1,14.0621,3256.89
929,0,1,1,14.0617,3254.9
938,0,1,1,14.0498,3189.05
950,0,1,1,14.0363,3118.49
951,0,1,1,14.0293,3082.77
949,0,1,1,14.0183,3026.3
1302,0,1,1,13.9992,2919.57
978,0,1,2,14.3891,4980.08,0.0373333,162.837,0.05,3
1010,0,1,2,14.3743,4903.32
2026,0,1,2,14.3427,4752.46
2027,0,1,2,14.3372,4725.3
1998,0,1,2,14.327,4673.12
1997,0,1,2,14.3187,4630.88
1996,0,1,2,14.313,4603.57
1995,0,1,2,14.3057,4568.72
638,0,1,2,14.2941,4510.02
636,0,1,2,14.2901,4489.32
64,0,1,3,14.6888,6680.49,0,0,0
195,0,1,3,14.6675,6565.47
196,0,1,3,14.6648,6545.89
205,0,1,3,14.6505,6459.81
215,0,1,3,14.6261,6304.84
225,0,1,3,14.6012,6101
715,0,1,3,14.5663,5910.46
714,0,1,3,14.5626,5886.62
726,0,1,3,14.5624,5884.76
529,0,1,3,14.5483,5785.15
605,0,1,3,14.533,5687.89
603,0,1,3,14.5272,5656.91
2202,0,1,3,14.5239,5636.38
602,0,1,3,14.5201,5611.78
1851,0,1,3,14.5097,5541.74
1852,0,1,3,14.502,5505.92
706,0,1,3,14.4891,5442.76
703,0,1,3,14.4829,5412.34
1542,0,1,3,14.4731,5365.69
698,0,1,3,14.4658,5331.16
700,0,1,3,14.459,5298.53
690,0,1,3,14.4439,5227.54
979,0,1,3,14.4358,5189.51
980,0,1,3,14.4299,5161.11
978,0,1,3,14.4264,5142.92
220,1,0,0,11.0872,472.978,0.0955,416.542,0.04,1
2130,1,0,0,11.0724,392.48
215,1,0,0,11.0675,358.782
205,1,0,0,11.0436,204.484
196,1,0,0,11.0305,119.897
195,1,0,0,11.0279,100.335
64,1,0,0,11.01,0
710,1,0,1,11.2404,1198.14,0.0443333,193.369,0.36,2
223,1,0,1,11.2229,1104.91
224,1,0,1,11.2088,1031.05
222,1,0,1,11.193,945.57
220,1,0,1,11.1827,889.52
455,1,0,2,11.3438,1774.06,0.0408333,178.103,0.03,3
454,1,0,2,11.341,1758.44
457,1,0,2,11.3343,1704.48
456,1,0,2,11.3291,1675.03
458,1,0,2,11.3196,1613.89
459,1,0,2,11.3137,1568.78
1543,1,0,2,11.3044,1506.55
710,1,0,2,11.2847,1391.51
603,1,0,3,11.475,2516.24,0.109,475.425,0.32,4
604,1,0,3,11.4708,2493.1
596,1,0,3,11.4706,2492.13
595,1,0,3,11.4652,2461.72
605,1,0,3,11.464,2453.73
529,1,0,3,11.4468,2353.71
726,1,0,3,11.4309,2252.51
714,1,0,3,11.4307,2250.62
1543,1,0,3,11.4259,2220.1
459,1,0,3,11.4156,2156.7
458,1,0,3,11.4091,2111.44
456,1,0,3,11.4,2050.65
457,1,0,3,11.3946,2020.43
454,1,0,3,11.387,1966.47
455,1,0,3,11.3846,1952.16
1108,1,0,4,11.7762,3990.79,0.0935,407.819,0.09,5
1109,1,0,4,11.7718,3968.11
1113,1,0,4,11.765,3933.96
1847,1,0,4,11.7515,3866.44
1086,1,0,4,11.7479,3846.41
1087,1,0,4,11.7334,3773.22
1090,1,0,4,11.7247,3728.06
1076,1,0,4,11.6985,3601.08
1074,1,0,4,11.6944,3579.96
1077,1,0,4,11.6848,3529.14
1080,1,0,4,11.6713,3461.94
1079,1,0,4,11.6647,3427.48
1061,1,0,4,11.6605,3406.2
1063,1,0,4,11.6569,3388.03
1062,1,0,4,11.6559,3380.95
2159,1,0,4,11.6556,3379.84
1045,1,0,4,11.6549,3376.69
1012,1,0,4,11.6477,3335.7
1014,1,0,4,11.6472,3332.84
989,1,0,4,11.6361,3274.53
990,1,0,4,11.6261,3224.27
991,1,0,4,11.6235,3211.92
706,1,0,4,11.6165,3172.46
704,1,0,4,11.6138,3159.68
2179,1,0,4,11.6136,3158.82
662,1,0,4,11.6074,3129.17
602,1,0,4,11.5961,3060.9
604,1,0,4,11.5935,3044.1
596,1,0,4,11.5934,3043.13
595,1,0,4,11.5879,3012.72
603,1,0,4,11.584,2991.67
1304,1,0,5,11.9992,5081.23,0.0428333,186.826,0.12,6
952,1,0,5,11.9748,4948.24
953,1,0,5,11.9641,4893.46
2023,1,0,5,11.9632,4889.36
2108,1,0,5,11.9468,4804.15
1794,1,0,5,11.9397,4768.39
2106,1,0,5,11.9245,4689.02
2039,1,0,5,11.9068,4595.49
1106,1,0,5,11.8972,4543.54
2035,1,0,5,11.883,4469.49
1108,1,0,5,11.8697,4398.6
1302,1,0,6,12.088,5502.06,0.106833,465.975,0.24,7
1303,1,0,6,12.0676,5398.52
1305,1,0,6,12.0541,5329.61
1304,1,0,6,12.042,5268.05
895,1,0,7,12.3606,6816.77,0.0435,189.734,0.02,8
896,1,0,7,12.3569,6798.53
892,1,0,7,12.3534,6780.74
906,1,0,7,12.3351,6687.94
1555,1,0,7,12.3097,6545.19
2157,1,0,7,12.2971,6484.56
2019,1,0,7,12.268,6349.38
929,1,0,7,12.2676,6347.4
938,1,0,7,12.2555,6281.27
950,1,0,7,12.2396,6200.24
951,1,0,7,12.2331,6166.99
949,1,0,7,12.2215,6107.7
1302,1,0,7,12.1948,5968.03
64,1,0,8,12.7649,9124.82,0,0,0
195,1,0,8,12.7357,8976.45
196,1,0,8,12.733,8956.85
205,1,0,8,12.7185,8870.4
215,1,0,8,12.693,8714.02
225,1,0,8,12.6669,8510.81
715,1,0,8,12.6354,8335.14
714,1,0,8,12.6314,8310.99
726,1,0,8,12.6312,8309.13
529,1,0,8,12.6171,8209.48
605,1,0,8,12.6023,8112.82
603,1,0,8,12.596,8079.74
604,1,0,8,12.592,8057.88
596,1,0,8,12.5919,8056.91
580,1,0,8,12.5803,7992.38
574,1,0,8,12.5589,7881.26
573,1,0,8,12.5493,7827.46
564,1,0,8,12.5418,7787.2
557,1,0,8,12.5369,7756.14
561,1,0,8,12.5304,7709.7
628,1,0,8,12.5263,7684.55
609,1,0,8,12.5145,7609.26
423,1,0,8,12.5086,7552.94
419,1,0,8,12.5019,7515.36
420,1,0,8,12.4958,7479.33
421,1,0,8,12.4913,7451.84
417,1,0,8,12.4863,7425.13
1989,1,0,8,12.4678,7330.91
2011,1,0,8,12.4485,7231.2
891,1,0,8,12.4266,7116.75
893,1,0,8,12.4205,7085.88
894,1,0,8,12.4153,7061.13
895,1,0,8,12.4041,7006.5
978,1,1,0,14.5446,1541.01,0.0373333,162.837,0.05,1
1010,1,1,0,14.5301,1465.78
1016,1,1,0,14.5104,1374.31
1548,1,1,0,14.5034,1338.05
1012,1,1,0,14.4984,1312.65
2028,1,1,0,14.4903,1267.19
989,1,1,0,14.4869,1251.45
990,1,1,0,14.4769,1201.19
991,1,1,0,14.4743,1188.84
706,1,1,0,14.4673,1149.38
704,1,1,0,14.4646,1136.6
2179,1,1,0,14.4644,1135.74
662,1,1,0,14.4582,1106.09
602,1,1,0,14.447,1038.03
599,1,1,0,14.443,1015.4
605,1,1,0,14.4393,991.921
529,1,1,0,14.4222,892.037
726,1,1,0,14.4076,792.08
714,1,1,0,14.4074,790.213
715,1,1,0,14.4038,766.53
225,1,1,0,14.3863,605.342
215,1,1,0,14.3604,402.069
205,1,1,0,14.3337,243.798
196,1,1,0,14.3195,157.808
195,1,1,0,14.3168,138.229
64,1,1,0,14.29,0
636,1,1,1,14.6616,2094.27,0.0391667,170.833,0.15,2
631,1,1,1,14.6549,2061.48
630,1,1,1,14.6492,2032.96
637,1,1,1,14.6386,1980.88
1996,1,1,1,14.6261,1917.59
1997,1,1,1,14.6223,1897.69
2027,1,1,1,14.595,1767.47
2026,1,1,1,14.5892,1738.99
978,1,1,1,14.5819,1703.84
64,1,1,2,14.947,3725.65,0,0,0
195,1,1,2,14.9254,3609.39
196,1,1,2,14.9227,3589.81
205,1,1,2,14.9085,3503.73
215,1,1,2,14.884,3348.75
225,1,1,2,14.8592,3144.92
715,1,1,2,14.8242,2954.38
714,1,1,2,14.8205,2930.54
726,1,1,2,14.8203,2928.68
529,1,1,2,14.8062,2829.07
605,1,1,2,14.7909,2731.81
603,1,1,2,14.7851,2700.83
604,1,1,2,14.7803,2675.42
596,1,1,2,14.7801,2674.45
580,1,1,2,14.7659,2598.24
583,1,1,2,14.7596,2568.43
587,1,1,2,14.7574,2554
578,1,1,2,14.7544,2537.18
575,1,1,2,14.7488,2506.08
571,1,1,2,14.7459,2489.96
570,1,1,2,14.7411,2466.68
1994,1,1,2,14.7284,2402.33
562,1,1,2,14.715,2337.27
639,1,1,2,14.7115,2319.83
638,1,1,2,14.7048,2285.8
636,1,1,2,14.7008,2265.1
220,2,0,0,11.0772,472.978,0.0955,416.542,0.04,1
2130,2,0,0,11.0624,392.48
215,2,0,0,11.0575,358.782
205,2,0,0,11.0336,204.484
196,2,0,0,11.0205,119.897
195,2,0,0,11.0179,100.335
64,2,0,0,11,0
710,2,0,1,11.2304,1198.14,0.0443333,193.369,0.36,2
223,2,0,1,11.2129,1104.91
224,2,0,1,11.1988,1031.05
222,2,0,1,11.183,945.57
220,2,0,1,11.1727,889.52
455,2,0,2,11.3338,1774.06,0.0408333,178.103,0.03,3
454,2,0,2,11.331,1758.44
457,2,0,2,11.3243,1704.48
456,2,0,2,11.3191,1675.03
458,2,0,2,11.3096,1613.89
459,2,0,2,11.3037,1568.78
1543,2,0,2,11.2944,1506.55
710,2,0,2,11.2747,1391.51
603,2,0,3,11.465,2516.24,0.109,475.425,0.32,4
604,2,0,3,11.4608,2493.1
596,2,0,3,11.4606,2492.13
595,2,0,3,11.4552,2461.72
605,2,0,3,11.454,2453.73
529,2,0,3,11.4368,2353.71
726,2,0,3,11.4209,2252.51
714,2,0,3,11.4207,2250.62
1543,2,0,3,11.4159,2220.1
459,2,0,3,11.4056,2156.7
458,2,0,3,11.3991,2111.44
456,2,0,3,11.39,2050.65
457,2,0,3,11.3846,2020.43
454,2,0,3,11.377,1966.47
455,2,0,3,11.3746,1952.16
1108,2,0,4,11.7662,3990.79,0.0935,407.819,0.09,5
1109,2,0,4,11.7618,3968.11
1113,2,0,4,11.755,3933.96
1847,2,0,4,11.7415,3866.44
1086,2,0,4,11.7379,3846.41
1087,2,0,4,11.7234,3773.22
1090,2,0,4,11.7147,3728.06
1076,2,0,4,11.6885,3601.08
1074,2,0,4,11.6844,3579.96
1077,2,0,4,11.6748,3529.14
1080,2,0,4,11.6613,3461.94
1079,2,0,4,11.6547,3427.48
1061,2,0,4,11.6505,3406.2
1063,2,0,4,11.6469,3388.03
1062,2,0,4,11.6459,3380.95
2159,2,0,4,11.6456,3379.84
1045,2,0,4,11.6449,3376.69
1012,2,0,4,11.6377,3335.7
1014,2,0,4,11.6372,3332.84
989,2,0,4,11.6261,3274.53
990,2,0,4,11.6161,3224.27
991,2,0,4,11.6135,3211.92
706,2,0,4,11.6065,3172.46
704,2,0,4,11.6038,3159.68
2179,2,0,4,11.6036,3158.82
662,2,0,4,11.5974,3129.17
602,2,0,4,11.5861,3060.9
604,2,0,4,11.5835,3044.1
596,2,0,4,11.5834,3043.13
595,2,0,4,11.5779,3012.72
603,2,0,4,11.574,2991.67
1304,2,0,5,11.9892,5081.23,0.0428333,186.826,0.12,6
952,2,0,5,11.9648,4948.24
953,2,0,5,11.9541,4893.46
2023,2,0,5,11.9532,4889.36
2108,2,0,5,11.9368,4804.15
1794,2,0,5,11.9297,4768.39
2106,2,0,5,11.9145,4689.02
2039,2,0,5,11.8968,4595.49
1106,2,0,5,11.8872,4543.54
2035,2,0,5,11.873,4469.49
1108,2,0,5,11.8597,4398.6
1302,2,0,6,12.078,5502.06,0.106833,465.975,0.24,7
1303,2,0,6,12.0576,5398.52
1305,2,0,6,12.0441,5329.61
1304,2,0,6,12.032,5268.05
895,2,0,7,12.3506,6816.77,0.0435,189.734,0.02,8
896,2,0,7,12.3469,6798.53
892,2,0,7,12.3434,6780.74
906,2,0,7,12.3251,6687.94
1555,2,0,7,12.2997,6545.19
2157,2,0,7,12.2871,6484.56
2019,2,0,7,12.258,6349.38
929,2,0,7,12.2576,6347.4
938,2,0,7,12.2455,6281.27
950,2,0,7,12.2296,6200.24
951,2,0,7,12.2231,6166.99
949,2,0,7,12.2115,6107.7
1302,2,0,7,12.1848,5968.03
978,2,0,8,12.5621,7855.45,0.107833,470.336,0.07,9
1010,2,0,8,12.5464,7775.3
1011,2,0,8,12.533,7705.9
1009,2,0,8,12.5278,7678.27
1041,2,0,8,12.5276,7677.58
1039,2,0,8,12.5199,7637.11
1037,2,0,8,12.5103,7589.62
1034,2,0,8,12.5016,7543.93
2032,2,0,8,12.4862,7466.34
1050,2,0,8,12.4549,7312.25
1049,2,0,8,12.4549,7312.15
1025,2,0,8,12.4461,7268.49
1029,2,0,8,12.4328,7201.66
1027,2,0,8,12.421,7142.71
898,2,0,8,12.4127,7099.17
895,2,0,8,12.3941,7006.5
636,2,0,9,12.7554,8740.28,0.091,396.915,0.15,10
633,2,0,9,12.7488,8706.67
639,2,0,9,12.7454,8689.13
1993,2,0,9,12.7357,8638.52
1995,2,0,9,12.7261,8593.22
1996,2,0,9,12.7146,8541.49
1997,2,0,9,12.7107,8521.58
2027,2,0,9,12.6825,8387.24
2026,2,0,9,12.6767,8358.94
978,2,0,9,12.6699,8325.79
64,2,0,10,13.0935,10581.5,0,0,0
195,2,0,10,13.0667,10443.3
196,2,0,10,13.0636,10423.4
205,2,0,10,13.0483,10335.6
215,2,0,10,13.0227,10179.1
225,2,0,10,12.9957,9975.99
715,2,0,10,12.9656,9806.43
714,2,0,10,12.9616,9782.27
726,2,0,10,12.9614,9780.42
529,2,0,10,12.9473,9680.77
605,2,0,10,12.9324,9584.1
603,2,0,10,12.9261,9551.02
604,2,0,10,12.9222,9529.16
596,2,0,10,12.922,9528.19
580,2,0,10,12.9105,9463.67
583,2,0,10,12.9043,9433.85
587,2,0,10,12.9022,9419.58
578,2,0,10,12.8993,9403.52
579,2,0,10,12.892,9364.72
570,2,0,10,12.885,9331.56
1994,2,0,10,12.8721,9266.48
562,2,0,10,12.8591,9203.11
639,2,0,10,12.8556,9185.67
638,2,0,10,12.8503,9157.42
636,2,0,10,12.8464,9137.2
220,3,0,0,11.2072,472.978,0.0955,416.542,0.04,1
2130,3,0,0,11.1924,392.48
215,3,0,0,11.1875,358.782
205,3,0,0,11.1636,204.484
196,3,0,0,11.1505,119.897
195,3,0,0,11.1479,100.335
64,3,0,0,11.13,0
710,3,0,1,11.3604,1198.14,0.0443333,193.369,0.36,2
223,3,0,1,11.3429,1104.91
224,3,0,1,11.3288,1031.05
222,3,0,1,11.313,945.57
220,3,0,1,11.3027,889.52
455,3,0,2,11.4638,1774.06,0.0408333,178.103,0.03,3
454,3,0,2,11.461,1758.44
457,3,0,2,11.4543,1704.48
456,3,0,2,11.4491,1675.03
458,3,0,2,11.4396,1613.89
459,3,0,2,11.4337,1568.78
1543,3,0,2,11.4244,1506.55
710,3,0,2,11.4047,1391.51
1108,3,0,3,11.7719,3428.96,0.0935,407.819,0.09,4
1109,3,0,3,11.7667,3402.77
1113,3,0,3,11.7606,3371.72
1847,3,0,3,11.7477,3306.52
1086,3,0,3,11.7441,3286.49
1087,3,0,3,11.7295,3213.3
1090,3,0,3,11.7208,3168.13
1076,3,0,3,11.6947,3041.16
1074,3,0,3,11.6905,3020.04
1077,3,0,3,11.681,2969.22
1080,3,0,3,11.6675,2902.01
1079,3,0,3,11.6609,2867.56
1061,3,0,3,11.6566,2846.28
1063,3,0,3,11.6531,2828.11
1062,3,0,3,11.652,2821.03
2159,3,0,3,11.6518,2819.92
1045,3,0,3,11.6511,2816.77
1012,3,0,3,11.6439,2775.78
1014,3,0,3,11.6433,2772.91
989,3,0,3,11.6323,2714.61
990,3,0,3,11.6222,2664.35
991,3,0,3,11.6196,2652
706,3,0,3,11.6126,2612.53
704,3,0,3,11.61,2599.76
2179,3,0,3,11.6098,2598.9
662,3,0,3,11.6036,2569.25
602,3,0,3,11.5922,2500.98
599,3,0,3,11.5881,2477.72
605,3,0,3,11.584,2453.73
529,3,0,3,11.5668,2353.71
726,3,0,3,11.5509,2252.51
714,3,0,3,11.5507,2250.62
1543,3,0,3,11.5459,2220.1
459,3,0,3,11.5356,2156.7
458,3,0,3,11.5291,2111.44
456,3,0,3,11.52,2050.65
457,3,0,3,11.5146,2020.43
454,3,0,3,11.507,1966.47
455,3,0,3,11.5046,1952.16
1304,3,0,4,11.9949,4519.4,0.0428333,186.826,0.12,5
952,3,0,4,11.9705,4386.42
953,3,0,4,11.9598,4331.64
2023,3,0,4,11.959,4327.54
2108,3,0,4,11.9425,4242.33
1794,3,0,4,11.9354,4206.57
2106,3,0,4,11.9202,4127.2
2039,3,0,4,11.9025,4033.67
1106,3,0,4,11.8929,3981.72
2035,3,0,4,11.8787,3907.67
1108,3,0,4,11.8654,3836.78
1302,3,0,5,12.0837,4940.23,0.106833,465.975,0.24,6
1303,3,0,5,12.0633,4836.7
1305,3,0,5,12.0498,4767.79
1304,3,0,5,12.0377,4706.23
895,3,0,6,12.3563,6254.95,0.0435,189.734,0.02,7
896,3,0,6,12.3526,6236.71
892,3,0,6,12.3491,6218.92
906,3,0,6,12.3309,6126.12
1555,3,0,6,12.3054,5983.37
2157,3,0,6,12.2928,5922.73
2019,3,0,6,12.2637,5787.56
929,3,0,6,12.2633,5785.58
938,3,0,6,12.2512,5719.45
950,3,0,6,12.2353,5638.42
951,3,0,6,12.2288,5605.16
949,3,0,6,12.2172,5545.88
1302,3,0,6,12.1905,5406.21
978,3,0,7,12.5678,7293.63,0.107833,470.336,0.07,8
1010,3,0,7,12.5521,7213.48
1011,3,0,7,12.5387,7144.08
1009,3,0,7,12.5335,7116.45
1041,3,0,7,12.5334,7115.76
1039,3,0,7,12.5256,7075.29
1037,3,0,7,12.516,7027.8
1034,3,0,7,12.5073,6982.11
2032,3,0,7,12.4919,6904.52
1050,3,0,7,12.4606,6750.42
1049,3,0,7,12.4606,6750.33
1025,3,0,7,12.4518,6706.67
1029,3,0,7,12.4385,6639.84
1027,3,0,7,12.4267,6580.88
898,3,0,7,12.4184,6537.35
895,3,0,7,12.3998,6444.68
636,3,0,8,12.7611,8178.46,0.091,396.915,0.15,9
633,3,0,8,12.7545,8144.85
639,3,0,8,12.7511,8127.31
1993,3,0,8,12.7414,8076.69
1995,3,0,8,12.7318,8031.4
1996,3,0,8,12.7203,7979.66
1997,3,0,8,12.7164,7959.76
2027,3,0,8,12.6882,7825.42
2026,3,0,8,12.6824,7797.11
978,3,0,8,12.6756,7763.97
603,3,0,9,12.9319,8989.2,0.0631667,275.514,0.35,10
604,3,0,9,12.9279,8967.34
596,3,0,9,12.9277,8966.37
580,3,0,9,12.9162,8901.84
583,3,0,9,12.91,8872.03
587,3,0,9,12.9079,8857.76
578,3,0,9,12.905,8841.7
579,3,0,9,12.8977,8802.9
570,3,0,9,12.8907,8769.74
1994,3,0,9,12.8778,8704.66
562,3,0,9,12.8648,8641.29
639,3,0,9,12.8614,8623.84
638,3,0,9,12.856,8595.6
636,3,0,9,12.8521,8575.37
64,3,0,10,13.1623,10295.2,0,0,0
195,3,0,10,13.1356,10157
196,3,0,10,13.1324,10137.1
205,3,0,10,13.1171,10049.3
215,3,0,10,13.0915,9892.75
225,3,0,10,13.0646,9689.68
715,3,0,10,13.0345,9520.12
714,3,0,10,13.0305,9495.96
726,3,0,10,13.0303,9494.11
529,3,0,10,13.0162,9394.46
605,3,0,10,13.0013,9297.79
603,3,0,10,12.995,9264.71
220,4,0,0,11.0972,472.978,0.0955,416.542,0.04,1
2130,4,0,0,11.0824,392.48
215,4,0,0,11.0775,358.782
205,4,0,0,11.0536,204.484
196,4,0,0,11.0405,119.897
195,4,0,0,11.0379,100.335
64,4,0,0,11.02,0
710,4,0,1,11.2504,1198.14,0.0443333,193.369,0.36,2
223,4,0,1,11.2329,1104.91
224,4,0,1,11.2188,1031.05
222,4,0,1,11.203,945.57
220,4,0,1,11.1927,889.52
455,4,0,2,11.3538,1774.06,0.0408333,178.103,0.03,3
454,4,0,2,11.351,1758.44
457,4,0,2,11.3443,1704.48
456,4,0,2,11.3391,1675.03
458,4,0,2,11.3296,1613.89
459,4,0,2,11.3237,1568.78
1543,4,0,2,11.3144,1506.55
710,4,0,2,11.2947,1391.51
1108,4,0,3,11.6619,3428.96,0.0935,407.819,0.09,4
1109,4,0,3,11.6567,3402.77
1113,4,0,3,11.6506,3371.72
